sequence,frame,x,y,w,h,conf,cls_id,cls_name
v_-6Os86HzwCs_c009,7,1111.234130859375,243.107421875,64.2666015625,72.386962890625,0.5539296865463257,0,person
v_-6Os86HzwCs_c009,7,1042.36962890625,374.6363525390625,32.76611328125,116.35162353515625,0.5371327996253967,0,person
v_-6Os86HzwCs_c009,7,420.28741455078125,229.6004638671875,42.92724609375,113.43756103515625,0.5224844217300415,0,person
v_-6Os86HzwCs_c009,7,0.0,250.55230712890625,25.109838485717773,97.41094970703125,0.4097472131252289,0,person
v_-6Os86HzwCs_c009,7,953.8251342773438,242.74835205078125,25.3212890625,78.0928955078125,0.30069273710250854,0,person
v_-6Os86HzwCs_c009,8,169.87124633789062,239.55938720703125,40.578582763671875,131.867431640625,0.6770762801170349,0,person
v_-6Os86HzwCs_c009,8,502.7249450683594,489.82757568359375,40.629425048828125,104.6802978515625,0.6769708395004272,0,person
v_-6Os86HzwCs_c009,8,344.0858459472656,412.0574951171875,51.32073974609375,114.76593017578125,0.6744397878646851,0,person
v_-6Os86HzwCs_c009,8,427.1782531738281,433.629638671875,45.46380615234375,128.03173828125,0.6729353666305542,0,person
v_-6Os86HzwCs_c009,8,1039.828857421875,373.3902282714844,33.40625,108.94232177734375,0.6208739280700684,0,person
v_-6Os86HzwCs_c009,8,475.1032409667969,182.98757934570312,32.69036865234375,84.42352294921875,0.5403934717178345,0,person
v_-6Os86HzwCs_c009,8,0.0175018310546875,249.26007080078125,35.398101806640625,100.4227294921875,0.5359885096549988,0,person
v_-6Os86HzwCs_c009,8,169.80535888671875,273.71832275390625,37.18695068359375,99.666259765625,0.5283635258674622,0,person
v_-6Os86HzwCs_c009,8,955.4400634765625,249.23822021484375,25.688720703125,76.08447265625,0.4427708089351654,0,person
v_-6Os86HzwCs_c009,8,420.4180908203125,222.16969299316406,51.7740478515625,120.42735290527344,0.4304046332836151,0,person
v_-6Os86HzwCs_c009,8,1121.819580078125,235.31390380859375,44.796142578125,80.46075439453125,0.36529305577278137,0,person
v_-6Os86HzwCs_c009,8,846.8511962890625,271.9913635253906,33.681884765625,106.81103515625,0.2956234812736511,0,person
v_-6Os86HzwCs_c009,9,504.9195556640625,491.4432373046875,43.5008544921875,105.158203125,0.7563651204109192,0,person
v_-6Os86HzwCs_c009,9,176.37420654296875,237.01837158203125,41.3433837890625,137.20013427734375,0.643004834651947,0,person
v_-6Os86HzwCs_c009,9,1036.3792724609375,370.68011474609375,38.887451171875,116.21923828125,0.6262475252151489,0,person
v_-6Os86HzwCs_c009,9,438.5433349609375,435.7640380859375,39.8758544921875,129.01220703125,0.5944245457649231,0,person
v_-6Os86HzwCs_c009,9,350.5098876953125,411.8780517578125,63.5614013671875,113.24566650390625,0.5472033023834229,0,person
v_-6Os86HzwCs_c009,9,425.0851745605469,238.38812255859375,39.7720947265625,104.9832763671875,0.5121713876724243,0,person
v_-6Os86HzwCs_c009,9,481.1629638671875,182.91595458984375,34.0987548828125,85.00787353515625,0.5018566250801086,0,person
v_-6Os86HzwCs_c009,9,957.0909423828125,248.36221313476562,25.8238525390625,75.12005615234375,0.4392164945602417,0,person
v_-6Os86HzwCs_c009,9,1.0234146118164062,247.0831298828125,42.60569763183594,100.4439697265625,0.43579521775245667,0,person
v_-6Os86HzwCs_c009,9,1126.61474609375,236.11016845703125,29.74755859375,80.9224853515625,0.38238534331321716,0,person
v_-6Os86HzwCs_c009,9,783.25341796875,369.4737548828125,50.218994140625,96.23748779296875,0.3265876770019531,0,person
v_-6Os86HzwCs_c009,10,504.92535400390625,489.488037109375,47.341796875,105.2659912109375,0.7257359027862549,0,person
v_-6Os86HzwCs_c009,10,184.4229736328125,235.77542114257812,40.62579345703125,139.1341552734375,0.6806480884552002,0,person
v_-6Os86HzwCs_c009,10,444.5707092285156,436.1578369140625,45.83319091796875,125.220703125,0.6650851964950562,0,person
v_-6Os86HzwCs_c009,10,357.57635498046875,410.08880615234375,78.0147705078125,116.20599365234375,0.5649926662445068,0,person
v_-6Os86HzwCs_c009,10,18.115097045898438,247.27587890625,35.093048095703125,97.70166015625,0.5358967185020447,0,person
v_-6Os86HzwCs_c009,10,1032.7166748046875,369.83941650390625,40.037353515625,104.79815673828125,0.4992625415325165,0,person
v_-6Os86HzwCs_c009,10,426.85382080078125,247.7900390625,45.054931640625,94.73095703125,0.4957486689090729,0,person
v_-6Os86HzwCs_c009,10,488.9659423828125,181.9776611328125,33.760986328125,83.25717163085938,0.44471001625061035,0,person
v_-6Os86HzwCs_c009,10,955.1478881835938,246.419189453125,25.7568359375,70.4244384765625,0.43045035004615784,0,person
v_-6Os86HzwCs_c009,10,1126.76220703125,233.59649658203125,31.0703125,83.31689453125,0.4117279648780823,0,person
v_-6Os86HzwCs_c009,10,795.6140747070312,366.0966491699219,38.4302978515625,90.93646240234375,0.35571157932281494,0,person
v_-6Os86HzwCs_c009,10,87.81431579589844,169.99136352539062,29.520538330078125,35.27471923828125,0.34721213579177856,0,person
v_-6Os86HzwCs_c009,11,363.6602783203125,397.23724365234375,89.9393310546875,133.6439208984375,0.7257013320922852,0,person
v_-6Os86HzwCs_c009,11,451.86322021484375,433.13507080078125,52.519775390625,129.0482177734375,0.7015512585639954,0,person
v_-6Os86HzwCs_c009,11,507.70263671875,489.480712890625,48.3575439453125,104.635986328125,0.7004029154777527,0,person
v_-6Os86HzwCs_c009,11,191.9951171875,233.9742431640625,39.95989990234375,140.7928466796875,0.6176778674125671,0,person
v_-6Os86HzwCs_c009,11,1123.1158447265625,222.25164794921875,42.709716796875,97.02374267578125,0.6006282567977905,0,person
v_-6Os86HzwCs_c009,11,495.73211669921875,178.64382934570312,32.4599609375,85.73883056640625,0.5375309586524963,0,person
v_-6Os86HzwCs_c009,11,428.52337646484375,263.6522216796875,47.5772705078125,78.513671875,0.5064744353294373,0,person
v_-6Os86HzwCs_c009,11,954.5894775390625,269.51690673828125,33.34326171875,56.6611328125,0.466928631067276,0,person
v_-6Os86HzwCs_c009,11,23.6267032623291,247.09359741210938,34.81953430175781,98.96051025390625,0.4301839768886566,0,person
v_-6Os86HzwCs_c009,11,799.6885986328125,369.28265380859375,36.815673828125,94.1937255859375,0.4211837351322174,0,person
v_-6Os86HzwCs_c009,11,429.3290710449219,223.5673828125,44.01715087890625,118.62457275390625,0.3869492709636688,0,person
v_-6Os86HzwCs_c009,11,1030.14599609375,369.26727294921875,41.96435546875,90.924560546875,0.31465768814086914,0,person
v_-6Os86HzwCs_c009,11,838.052734375,278.8187561035156,37.267578125,87.27288818359375,0.2936791479587555,0,person
v_-6Os86HzwCs_c009,11,844.9932861328125,277.71728515625,28.0635986328125,69.6048583984375,0.26340797543525696,0,person
v_-6Os86HzwCs_c009,12,1119.3017578125,218.2831268310547,52.93798828125,101.16029357910156,0.7641195058822632,0,person
v_-6Os86HzwCs_c009,12,196.16354370117188,232.579345703125,42.96783447265625,140.21185302734375,0.6629148721694946,0,person
v_-6Os86HzwCs_c009,12,510.560546875,490.11822509765625,47.871826171875,104.594482421875,0.6485759615898132,0,person
v_-6Os86HzwCs_c009,12,432.50457763671875,236.290771484375,46.9388427734375,104.30328369140625,0.6356533169746399,0,person
v_-6Os86HzwCs_c009,12,31.56666374206543,243.91812133789062,36.9520263671875,100.27069091796875,0.5721455216407776,0,person
v_-6Os86HzwCs_c009,12,800.6070556640625,370.04815673828125,39.43017578125,101.2442626953125,0.5003765821456909,0,person
v_-6Os86HzwCs_c009,12,500.2554016113281,177.94943237304688,34.708465576171875,85.90896606445312,0.4935169816017151,0,person
v_-6Os86HzwCs_c009,12,458.9820556640625,434.5738525390625,63.145263671875,128.18896484375,0.45137837529182434,0,person
v_-6Os86HzwCs_c009,12,400.65985107421875,399.87396240234375,59.72515869140625,131.89990234375,0.4391377568244934,0,person
v_-6Os86HzwCs_c009,12,953.2894287109375,264.9415283203125,34.934814453125,59.53790283203125,0.36711177229881287,0,person
v_-6Os86HzwCs_c009,12,953.1739501953125,244.64898681640625,36.8289794921875,78.9166259765625,0.3356736898422241,0,person
v_-6Os86HzwCs_c009,12,459.88934326171875,152.49935913085938,33.69970703125,56.778076171875,0.31057754158973694,0,person
v_-6Os86HzwCs_c009,12,1035.059814453125,369.44677734375,31.736328125,88.638916015625,0.31015482544898987,0,person
v_-6Os86HzwCs_c009,12,843.2955322265625,272.95928955078125,30.906982421875,71.260986328125,0.26423779129981995,0,person
v_-6Os86HzwCs_c009,13,1113.1956787109375,218.4500274658203,64.88525390625,98.03831481933594,0.6448653936386108,0,person
v_-6Os86HzwCs_c009,13,202.8939208984375,228.93423461914062,42.282257080078125,141.97174072265625,0.6262874603271484,0,person
v_-6Os86HzwCs_c009,13,513.3731689453125,488.8863525390625,43.9007568359375,105.999755859375,0.5970441699028015,0,person
v_-6Os86HzwCs_c009,13,38.12238311767578,244.97418212890625,33.48551940917969,97.3194580078125,0.5763678550720215,0,person
v_-6Os86HzwCs_c009,13,430.77777099609375,225.1906280517578,57.828857421875,115.28550720214844,0.5511106252670288,0,person
v_-6Os86HzwCs_c009,13,433.38800048828125,260.3467712402344,58.2034912109375,80.30029296875,0.49225685000419617,0,person
v_-6Os86HzwCs_c009,13,800.7334594726562,360.28607177734375,49.205078125,111.8798828125,0.47639620304107666,0,person
v_-6Os86HzwCs_c009,13,423.86566162109375,406.1990966796875,45.259521484375,119.7496337890625,0.47152408957481384,0,person
v_-6Os86HzwCs_c009,13,507.8408203125,177.51644897460938,32.6258544921875,87.22039794921875,0.4530350863933563,0,person
v_-6Os86HzwCs_c009,13,472.439453125,434.4658203125,78.560791015625,125.515625,0.4405478835105896,0,person
v_-6Os86HzwCs_c009,13,832.3841552734375,272.34320068359375,44.855224609375,98.1827392578125,0.42067471146583557,0,person
v_-6Os86HzwCs_c009,13,1029.2442626953125,369.85888671875,33.484619140625,100.8450927734375,0.3821544051170349,0,person
v_-6Os86HzwCs_c009,13,955.6220703125,242.24969482421875,29.65087890625,72.183349609375,0.3734385669231415,0,person
v_-6Os86HzwCs_c009,13,798.9239501953125,359.2883605957031,82.412353515625,112.156494140625,0.3480353355407715,0,person
v_-6Os86HzwCs_c009,13,802.361083984375,367.89703369140625,34.105224609375,102.577880859375,0.31751179695129395,0,person
v_-6Os86HzwCs_c009,13,1017.893310546875,369.83642578125,46.948974609375,119.988037109375,0.31424975395202637,0,person
v_-6Os86HzwCs_c009,13,230.33108520507812,151.4674530029297,42.2008056640625,47.308502197265625,0.289795458316803,0,person
v_-6Os86HzwCs_c009,13,108.58688354492188,167.56661987304688,29.132781982421875,34.865966796875,0.2895345687866211,0,person
v_-6Os86HzwCs_c009,13,470.4979248046875,442.51702880859375,56.380615234375,118.2281494140625,0.27480003237724304,0,person
v_-6Os86HzwCs_c009,13,0.0454864501953125,166.15206909179688,64.66787719726562,76.7744140625,0.2656641900539398,0,person
v_-6Os86HzwCs_c009,14,208.13461303710938,231.8200225830078,45.121185302734375,142.55833435058594,0.6528974771499634,0,person
v_-6Os86HzwCs_c009,14,441.09967041015625,220.43399047851562,51.19140625,121.43963623046875,0.6409483551979065,0,person
v_-6Os86HzwCs_c009,14,1012.5621337890625,370.6309814453125,48.2958984375,121.2467041015625,0.6355978846549988,0,person
v_-6Os86HzwCs_c009,14,434.5159912109375,406.56536865234375,47.62457275390625,126.00408935546875,0.5740548372268677,0,person
v_-6Os86HzwCs_c009,14,801.4244995117188,363.02301025390625,44.177734375,109.123291015625,0.5401313900947571,0,person
v_-6Os86HzwCs_c009,14,831.28271484375,278.424072265625,44.345703125,82.900146484375,0.5304452180862427,0,person
v_-6Os86HzwCs_c009,14,1026.6357421875,370.76947021484375,33.85107421875,120.07733154296875,0.5216334462165833,0,person
v_-6Os86HzwCs_c009,14,518.6630249023438,489.0048828125,41.2525634765625,105.5068359375,0.5209473967552185,0,person
v_-6Os86HzwCs_c009,14,1111.4176025390625,220.0242156982422,60.389404296875,96.23048400878906,0.5170446634292603,0,person
v_-6Os86HzwCs_c009,14,46.68608856201172,242.19140625,34.31047058105469,97.68658447265625,0.4948103427886963,0,person
v_-6Os86HzwCs_c009,14,515.5555419921875,175.63784790039062,30.731689453125,88.588623046875,0.42457595467567444,0,person
v_-6Os86HzwCs_c009,14,952.4894409179688,239.6273193359375,29.87109375,78.957275390625,0.3162306845188141,0,person
v_-6Os86HzwCs_c009,14,798.8027954101562,360.6856689453125,78.3780517578125,110.4183349609375,0.2898074686527252,0,person
v_-6Os86HzwCs_c009,14,473.94305419921875,154.8443145751953,32.539794921875,52.1612548828125,0.2621782124042511,0,person
v_-6Os86HzwCs_c009,15,1026.99560546875,369.60205078125,30.08544921875,122.8802490234375,0.6793920993804932,0,person
v_-6Os86HzwCs_c009,15,445.1365966796875,406.864013671875,47.633056640625,128.375,0.6197759509086609,0,person
v_-6Os86HzwCs_c009,15,216.97943115234375,241.62734985351562,39.642822265625,132.31451416015625,0.602563202381134,0,person
v_-6Os86HzwCs_c009,15,448.2936706542969,222.8074951171875,39.06524658203125,118.5645751953125,0.5988868474960327,0,person
v_-6Os86HzwCs_c009,15,52.52997970581055,240.1455078125,34.271915435791016,98.78070068359375,0.562232255935669,0,person
v_-6Os86HzwCs_c009,15,1114.765625,220.6649169921875,52.464111328125,95.90423583984375,0.5611575841903687,0,person
v_-6Os86HzwCs_c009,15,797.6436767578125,361.0445556640625,52.888916015625,102.53936767578125,0.5325850248336792,0,person
v_-6Os86HzwCs_c009,15,950.8712158203125,244.20101928710938,38.142822265625,81.40704345703125,0.4775583744049072,0,person
v_-6Os86HzwCs_c009,15,521.862548828125,176.32962036132812,30.452392578125,87.31729125976562,0.44370731711387634,0,person
v_-6Os86HzwCs_c009,15,829.326904296875,280.80218505859375,41.19775390625,78.9254150390625,0.38881760835647583,0,person
v_-6Os86HzwCs_c009,15,953.3666381835938,243.69012451171875,28.9033203125,72.1072998046875,0.34822964668273926,0,person
v_-6Os86HzwCs_c009,15,121.59624481201172,164.07452392578125,28.78723907470703,38.40570068359375,0.3266647756099701,0,person
v_-6Os86HzwCs_c009,15,521.9376220703125,506.802490234375,41.329345703125,89.5775146484375,0.3108477294445038,0,person
v_-6Os86HzwCs_c009,15,577.22119140625,664.9169921875,83.337890625,54.8046875,0.2792198061943054,0,person
v_-6Os86HzwCs_c009,16,455.98492431640625,402.55413818359375,49.342529296875,130.5740966796875,0.7343208193778992,0,person
v_-6Os86HzwCs_c009,16,214.4935302734375,224.38119506835938,50.1033935546875,146.137451171875,0.643609881401062,0,person
v_-6Os86HzwCs_c009,16,452.2764892578125,242.3895263671875,37.7679443359375,97.548095703125,0.5963541865348816,0,person
v_-6Os86HzwCs_c009,16,525.034423828125,173.04620361328125,34.292236328125,90.51654052734375,0.582657516002655,0,person
v_-6Os86HzwCs_c009,16,56.56175231933594,241.29931640625,33.65650939941406,97.80413818359375,0.5213049054145813,0,person
v_-6Os86HzwCs_c009,16,1119.90185546875,225.76393127441406,41.993896484375,92.05955505371094,0.49040907621383667,0,person
v_-6Os86HzwCs_c009,16,829.4608154296875,278.01824951171875,32.6732177734375,69.9632568359375,0.438090980052948,0,person
v_-6Os86HzwCs_c009,16,1025.5694580078125,373.88201904296875,29.42578125,91.6331787109375,0.39172273874282837,0,person
v_-6Os86HzwCs_c009,16,524.3770141601562,424.9715576171875,61.029296875,96.85595703125,0.3361916244029999,0,person
v_-6Os86HzwCs_c009,16,952.20263671875,247.08816528320312,27.8946533203125,74.80517578125,0.3361627757549286,0,person
v_-6Os86HzwCs_c009,16,805.1417236328125,381.0823669433594,40.603759765625,83.45526123046875,0.3284590542316437,0,person
v_-6Os86HzwCs_c009,16,519.7105712890625,506.9552001953125,44.124267578125,88.655029296875,0.2861346900463104,0,person
v_-6Os86HzwCs_c009,16,124.82083129882812,160.57778930664062,32.770904541015625,96.1043701171875,0.26697227358818054,0,person
v_-6Os86HzwCs_c009,17,471.81048583984375,400.8375244140625,46.83544921875,135.0694580078125,0.6833781003952026,0,person
v_-6Os86HzwCs_c009,17,455.40093994140625,218.13111877441406,37.2098388671875,122.28648376464844,0.6245697140693665,0,person
v_-6Os86HzwCs_c009,17,1017.3403930664062,374.8741455078125,38.83538818359375,114.74163818359375,0.5986639261245728,0,person
v_-6Os86HzwCs_c009,17,63.03330993652344,238.18536376953125,36.17132568359375,100.64404296875,0.5820540189743042,0,person
v_-6Os86HzwCs_c009,17,226.1865234375,222.8144073486328,43.341552734375,145.61753845214844,0.5688645243644714,0,person
v_-6Os86HzwCs_c009,17,1123.918701171875,213.4810791015625,35.97509765625,103.2498779296875,0.5592359304428101,0,person
v_-6Os86HzwCs_c009,17,534.2691650390625,172.08026123046875,29.531982421875,92.84637451171875,0.5355274081230164,0,person
v_-6Os86HzwCs_c009,17,953.946044921875,245.6038818359375,25.984619140625,80.2674560546875,0.4617486894130707,0,person
v_-6Os86HzwCs_c009,17,827.245361328125,277.33209228515625,32.7083740234375,84.75030517578125,0.42664840817451477,0,person
v_-6Os86HzwCs_c009,17,254.15777587890625,146.67193603515625,42.3658447265625,50.82794189453125,0.3720197081565857,0,person
v_-6Os86HzwCs_c009,17,535.8423461914062,423.72088623046875,45.769287109375,90.264404296875,0.3402474522590637,0,person
v_-6Os86HzwCs_c009,17,517.5650634765625,491.49444580078125,55.910888671875,102.6807861328125,0.3343900144100189,0,person
v_-6Os86HzwCs_c009,17,459.798583984375,250.7513427734375,31.7313232421875,89.000244140625,0.30034682154655457,0,person
v_-6Os86HzwCs_c009,18,480.6453857421875,400.97802734375,50.8514404296875,134.1741943359375,0.6845808625221252,0,person
v_-6Os86HzwCs_c009,18,228.43414306640625,224.7335205078125,42.903564453125,143.66815185546875,0.6200427412986755,0,person
v_-6Os86HzwCs_c009,18,67.71571350097656,240.23809814453125,36.17771911621094,97.941650390625,0.5906246900558472,0,person
