frame,id,x,y,w,h,conf,cls_id,cls_name
21,14,515.325927734375,485.525634765625,66.9259033203125,109.578857421875,0.7570411562919617,0,person
21,29,514.8618774414062,408.18255615234375,50.106201171875,93.53582763671876,0.294201523065567,0,person
21,26,241.16140747070312,226.67572021484372,46.91021728515625,143.81585693359375,0.6164969801902771,0,person
21,31,588.4478149414062,420.4910888671875,36.8466796875,131.08624267578125,0.5958135724067688,0,person
21,32,801.7220458984375,276.84259033203125,44.506591796875,89.3336181640625,0.573347270488739,0,person
21,33,557.1558227539062,168.2830810546875,27.8721923828125,91.059814453125,0.5662715435028076,0,person
21,34,81.595458984375,238.31869506835935,36.46240234375,99.74127197265624,0.5231838226318359,0,person
21,35,997.9234619140624,370.53363037109375,42.1121826171875,117.6466064453125,0.3977108895778656,0,person
21,36,1002.625,371.2850341796875,36.7998046875,86.11322021484375,0.312825471162796,0,person
21,37,217.35452270507807,153.29837036132812,32.23455810546875,41.88555908203125,0.2989819645881653,0,person
21,38,588.1016845703125,450.22857666015625,40.557373046875,104.5489501953125,0.2622826695442199,0,person
21,39,152.6588134765625,160.44219970703125,29.420318603515625,37.4071044921875,0.255825787782669,0,person
26,14,521.0874633789062,486.2249755859375,71.9906005859375,108.1756591796875,0.7786280512809753,0,person
26,23,463.665771484375,241.45123291015625,45.822265625,101.8125,0.6677354574203491,0,person
26,11,1112.380126953125,230.24403381347656,42.3955078125,88.28013610839844,0.608589231967926,0,person
26,26,254.7689514160156,220.24172973632807,44.42535400390625,152.42840576171875,0.6291211247444153,0,person
26,31,574.4197998046875,406.5584716796875,54.2509765625,118.767578125,0.5644824504852295,0,person
26,35,986.9385986328124,373.88385009765625,35.8251953125,113.68212890625,0.4205036163330078,0,person
26,34,95.09788513183594,238.43231201171875,38.05316162109375,99.7880859375,0.5856225490570068,0,person
26,7,936.0079345703124,239.616455078125,25.82177734375,86.787109375,0.5267118811607361,0,person
26,40,573.690185546875,166.96371459960938,30.8896484375,93.37918090820312,0.6548399329185486,0,person
26,41,631.4285888671875,435.0810241699219,53.245361328125,125.37429809570312,0.4914620220661163,0,person
26,42,780.619384765625,269.05035400390625,40.0638427734375,106.8729248046875,0.4506089389324188,0,person
26,43,618.833740234375,451.971435546875,67.0162353515625,111.4254150390625,0.2991673946380615,0,person
26,44,779.4620361328125,271.5303955078125,46.82861328125,135.5086669921875,0.2669370174407959,0,person
31,14,533.0228881835938,487.62506103515625,55.0880126953125,108.5380859375,0.8702388405799866,0,person
31,23,468.1712036132813,243.65777587890625,33.146484375,100.3267822265625,0.6547041535377502,0,person
31,6,763.472900390625,356.2579345703125,53.136474609375,93.265869140625,0.3787380158901214,0,person
31,26,263.5455322265625,215.4281005859375,44.29058837890625,160.875732421875,0.6285918951034546,0,person
31,34,104.73895263671876,237.329833984375,36.093994140625,100.5574951171875,0.570770263671875,0,person
31,41,622.4345092773438,403.5758666992188,53.2230224609375,139.6678466796875,0.7298632860183716,0,person
31,11,1086.924560546875,220.2593231201172,58.556640625,100.84718322753906,0.6250143647193909,0,person
31,7,911.7230224609376,238.64111328125,43.849853515625,86.14373779296875,0.4374039769172668,0,person
31,45,590.3330688476562,164.31826782226562,31.94970703125,94.99676513671876,0.652470052242279,0,person
31,46,690.2750244140625,422.4046325683594,35.27734375,134.77908325195312,0.6198826432228088,0,person
31,47,950.982177734375,380.14300537109375,33.0694580078125,115.318603515625,0.6158586740493774,0,person
31,48,467.145263671875,205.5575408935547,35.25634765625,140.44691467285156,0.420594185590744,0,person
36,14,542.6231689453125,488.3927612304688,58.2725830078125,110.015380859375,0.8197470307350159,0,person
36,11,1091.62646484375,231.54721069335935,43.947998046875,87.45416259765625,0.4311390221118927,0,person
36,23,461.1951293945313,251.11956787109372,50.3992919921875,93.48046875,0.7119176983833313,0,person
36,26,273.59820556640625,234.4488525390625,42.2371826171875,139.64202880859375,0.6118811964988708,0,person
36,6,753.4932250976562,347.7895812988281,49.29638671875,112.19232177734376,0.4059929549694061,0,person
36,34,115.4649658203125,233.8939514160156,35.431365966796875,101.56805419921876,0.5233811736106873,0,person
36,7,904.130126953125,232.7303466796875,32.2607421875,88.28070068359375,0.3848328590393066,0,person
36,47,917.92626953125,371.5441284179688,61.63671875,123.6236572265625,0.4828337132930755,0,person
36,46,668.58056640625,399.978759765625,48.2498779296875,127.7657470703125,0.572824239730835,0,person
36,49,656.977294921875,397.28314208984375,60.435546875,152.48583984375,0.559138834476471,0,person
36,50,607.2720947265625,159.260986328125,33.299072265625,96.79156494140624,0.5366889834403992,0,person
36,51,728.4273681640625,453.04388427734375,53.8568115234375,106.8729248046875,0.424938440322876,0,person
36,52,187.7096405029297,151.68548583984375,33.751007080078125,95.73321533203124,0.354955792427063,0,person
41,11,1088.7103271484375,225.9031982421875,55.378662109375,95.7388916015625,0.7111229300498962,0,person
41,48,466.44622802734375,214.24420166015625,50.0784912109375,124.68621826171876,0.6809542775154114,0,person
41,14,554.7422485351562,489.1149291992188,60.232421875,107.00537109375,0.8955123424530029,0,person
41,6,744.0823974609375,351.39825439453125,49.0849609375,97.83544921875,0.3368879556655884,0,person
41,26,286.16680908203125,227.36224365234372,44.188232421875,144.81842041015625,0.719531238079071,0,person
41,34,131.14036560058594,228.2774658203125,35.443695068359375,105.24395751953124,0.6365427374839783,0,person
41,51,716.5623779296875,388.05413818359375,65.2039794921875,139.14910888671875,0.6988959908485413,0,person
41,47,905.8502197265624,369.91546630859375,38.35009765625,125.79913330078124,0.6431964039802551,0,person
41,37,207.16937255859372,144.855712890625,32.10406494140625,37.7225341796875,0.3831522166728973,0,person
41,7,895.17724609375,227.22023010253903,24.34521484375,83.61741638183594,0.5439774990081787,0,person
41,53,774.7774047851562,415.5670776367188,65.087890625,143.6683349609375,0.5591265559196472,0,person
41,54,633.1913452148438,153.573974609375,34.417236328125,100.364013671875,0.547975480556488,0,person
41,55,793.7635498046875,415.43359375,46.400390625,138.583984375,0.5165037512779236,0,person
41,56,709.19384765625,270.1142272949219,56.2357177734375,118.82879638671876,0.343928575515747,0,person
41,57,278.9248352050781,138.8271942138672,26.08111572265625,43.26336669921875,0.2504917979240417,0,person
46,48,481.0691528320313,224.55995178222656,38.0980224609375,113.63499450683594,0.6766968965530396,0,person
46,6,730.9307250976562,344.12750244140625,53.931884765625,123.5692138671875,0.4172676205635071,0,person
46,14,576.613525390625,487.0055541992188,60.99072265625,107.3026123046875,0.8505167961120605,0,person
46,53,765.9452514648438,393.2614135742188,53.2958984375,126.3131103515625,0.4210488200187683,0,person
46,26,303.7401733398437,209.49517822265625,42.42889404296875,160.1827392578125,0.7356180548667908,0,person
46,7,878.6759643554688,215.8627166748047,53.0797119140625,101.71510314941406,0.5111607909202576,0,person
46,15,146.919677734375,223.6836700439453,35.48358154296875,103.06077575683594,0.5922248363494873,0,person
46,51,732.0394287109375,360.0160522460937,41.83251953125,105.4451904296875,0.5067424178123474,0,person
46,58,854.622314453125,418.64202880859375,52.7620849609375,113.81488037109376,0.6126850247383118,0,person
46,59,658.137939453125,149.60403442382812,35.632568359375,100.59426879882812,0.5773903131484985,0,person
46,60,1124.06640625,205.7392578125,40.2275390625,112.92889404296876,0.4851178824901581,0,person
46,61,880.4476318359375,362.1735229492188,39.1839599609375,85.5546875,0.4345353841781616,0,person
46,62,294.71600341796875,129.72727966308594,29.12060546875,46.49087524414063,0.3598906099796295,0,person
46,63,326.483154296875,130.04147338867188,31.534912109375,43.72625732421875,0.2929641306400299,0,person
46,64,220.76202392578125,136.34860229492188,35.496826171875,98.58981323242188,0.2826961874961853,0,person
51,7,888.0625,216.06668090820312,32.509033203125,91.13958740234376,0.279265433549881,0,person
51,51,712.12109375,340.3705139160156,59.87744140625,123.08209228515624,0.602449893951416,0,person
51,22,475.6541137695313,190.45486450195312,55.5638427734375,79.3394775390625,0.2571887075901031,0,person
51,48,493.1776123046875,231.74105834960935,47.786376953125,102.5657958984375,0.6588850021362305,0,person
51,60,1136.7626953125,203.873779296875,54.041015625,114.1448974609375,0.6868368983268738,0,person
51,26,317.4789428710937,244.5689697265625,43.3695068359375,119.4620361328125,0.5748296976089478,0,person
51,14,602.0335693359375,487.69580078125,63.1778564453125,107.4853515625,0.8630434274673462,0,person
51,61,871.62548828125,378.83642578125,40.35400390625,106.272216796875,0.3913842737674713,0,person
51,63,314.901611328125,122.90655517578124,30.5474853515625,44.816802978515625,0.2676739692687988,0,person
51,15,162.87493896484375,216.21856689453125,38.2476806640625,108.296630859375,0.6536737084388733,0,person
51,47,910.98486328125,400.5548706054688,61.2733154296875,144.608154296875,0.6712867021560669,0,person
51,65,682.5182495117188,140.7069091796875,40.23291015625,103.4832763671875,0.5981473326683044,0,person
51,66,813.3807373046875,369.4818115234375,53.583251953125,138.24951171875,0.4562087655067444,0,person
51,67,837.8160400390625,371.56146240234375,42.7996826171875,121.4654541015625,0.4429034292697906,0,person
51,68,1142.9991455078125,665.3098754882812,65.235595703125,54.69012451171875,0.3561016917228699,0,person
51,69,325.1466064453125,190.4662170410156,37.47491455078125,68.11654663085938,0.263124018907547,0,person
51,70,872.9293212890625,383.258056640625,34.138916015625,86.875,0.2593194246292114,0,person
56,7,892.3509521484375,213.09141540527344,26.66064453125,77.10548400878906,0.2743806838989258,0,person
56,26,319.5860595703125,254.76373291015625,58.1053466796875,109.7664794921875,0.4772358238697052,0,person
56,51,698.8111572265625,335.39666748046875,61.677734375,120.6302490234375,0.559603214263916,0,person
56,66,822.3909301757812,384.8072509765625,38.2420654296875,108.04742431640624,0.5592660307884216,0,person
56,48,512.5126953125,219.1252593994141,34.95751953125,111.63084411621094,0.6531234383583069,0,person
56,14,623.60888671875,492.5062255859375,66.330810546875,101.842041015625,0.8526751399040222,0,person
56,58,854.4904174804688,353.64825439453125,49.7823486328125,147.73345947265625,0.4969208240509033,0,person
56,15,177.9989013671875,208.3194732666016,37.51824951171875,113.30857849121094,0.6280323266983032,0,person
56,71,957.6068115234376,380.0379028320313,51.577392578125,139.82647705078125,0.6284721493721008,0,person
56,72,711.0733642578125,131.115966796875,40.75732421875,108.8294677734375,0.6243382096290588,0,person
56,73,319.6607666015625,193.5497131347656,58.9300537109375,172.30718994140625,0.4617659449577331,0,person
56,74,1179.16650390625,222.2041015625,40.35009765625,94.55560302734376,0.3367314040660858,0,person
56,75,1187.8310546875,678.2227783203125,69.125,41.7772216796875,0.2834024131298065,0,person
61,48,514.9752807617188,215.43502807617188,34.677734375,114.1895751953125,0.6829208135604858,0,person
61,26,327.76153564453125,234.32339477539065,62.1058349609375,136.2554931640625,0.6821972727775574,0,person
61,15,185.5325927734375,202.048583984375,40.2413330078125,113.86187744140624,0.6011803150177002,0,person
61,14,640.6918334960938,495.0830078125,66.7064208984375,99.484619140625,0.8637168407440186,0,person
61,7,883.5664672851562,205.2488250732422,40.2164306640625,93.24842834472656,0.4477790594100952,0,person
61,22,484.8978271484375,170.79119873046875,36.6058349609375,92.14996337890624,0.3622165620326996,0,person
61,51,680.03369140625,329.138916015625,62.123046875,116.821533203125,0.4348272085189819,0,person
61,35,978.4249267578124,367.84466552734375,60.608642578125,154.22882080078125,0.7636380195617676,0,person
61,53,769.9759521484375,385.0953979492188,96.06494140625,111.269775390625,0.7353342771530151,0,person
61,72,730.5732421875,127.28997802734376,43.5673828125,108.7646484375,0.5906094908714294,0,person
61,76,888.96044921875,352.30352783203125,47.755126953125,155.14801025390625,0.7043469548225403,0,person
61,77,1197.961181640625,196.81642150878903,46.18359375,115.39964294433594,0.5398851037025452,0,person
61,78,884.61865234375,204.64718627929688,78.3194580078125,93.63177490234376,0.3576540946960449,0,person
61,79,268.36627197265625,113.8389892578125,33.3531494140625,44.4456787109375,0.3039891421794891,0,person
61,80,406.5747985839844,102.03843688964844,44.36077880859375,58.160064697265625,0.2607229650020599,0,person
61,81,488.64361572265625,169.75778198242188,31.50421142578125,63.5667724609375,0.2573608160018921,0,person
66,26,331.3741455078125,238.76315307617188,58.17822265625,131.96343994140625,0.526102602481842,0,person
66,14,647.44287109375,498.4658203125,67.62841796875,96.83642578125,0.8524977564811707,0,person
66,15,190.3251953125,197.079833984375,38.64111328125,120.79510498046876,0.6448343992233276,0,person
66,48,513.1214599609375,210.1455993652344,46.364501953125,119.25616455078124,0.728897750377655,0,person
66,77,1195.673095703125,193.6778259277344,71.12890625,119.45330810546876,0.6705734729766846,0,person
66,79,272.9114990234375,106.98210144042967,31.6942138671875,45.02407836914063,0.2514477670192718,0,person
66,81,484.9207763671875,172.98703002929688,28.5372314453125,69.33428955078125,0.2535441219806671,0,person
66,76,894.0390625,351.5074462890625,68.1405029296875,147.1656494140625,0.7271859645843506,0,person
66,80,414.80474853515625,92.84293365478516,46.6004638671875,60.50121307373047,0.3294936418533325,0,person
66,7,876.0091552734375,205.15377807617188,33.611572265625,88.78900146484375,0.4022018909454345,0,person
66,6,716.6832275390625,387.9312744140625,73.76318359375,89.329833984375,0.2614423036575317,0,person
66,72,746.3385009765625,121.19607543945312,46.295166015625,114.45321655273438,0.5891239047050476,0,person
66,2,1008.35009765625,352.4559936523437,51.525390625,150.1083984375,0.7857232689857483,0,person
66,82,723.8050537109375,387.545166015625,79.2572021484375,122.87322998046876,0.5663467645645142,0,person
66,83,648.44091796875,332.5706787109375,60.9302978515625,121.63409423828124,0.5103110671043396,0,person
66,84,356.2260437011719,180.82025146484372,41.59332275390625,121.1658935546875,0.4218402802944183,0,person
66,85,686.683837890625,262.63018798828125,42.830322265625,111.3873291015625,0.3480242192745209,0,person
66,86,317.5318603515625,167.12460327148438,31.46636962890625,43.23040771484375,0.2874997854232788,0,person
71,15,194.96841430664065,197.4189453125,38.4100341796875,119.38848876953124,0.5667681097984314,0,person
71,14,641.745849609375,502.2798461914063,65.34130859375,93.63330078125,0.7631829380989075,0,person
71,85,683.0606079101562,243.65277099609372,47.227783203125,128.956787109375,0.406132161617279,0,person
71,7,869.6839599609375,196.8111724853516,39.374755859375,95.84104919433594,0.4161183536052704,0,person
71,22,482.9063720703125,166.61819458007812,31.42724609375,94.06637573242188,0.4770081043243408,0,person
71,48,520.3684692382812,207.1298828125,33.63525390625,119.62969970703124,0.7483426928520203,0,person
71,76,906.9491577148438,336.399658203125,52.251953125,152.24530029296875,0.7111059427261353,0,person
71,26,335.291259765625,222.00656127929688,41.0169677734375,144.1669921875,0.4367391467094421,0,person
71,84,363.8240966796875,189.291015625,43.4556884765625,105.48748779296876,0.5617353320121765,0,person
71,80,422.21185302734375,86.59230041503906,50.4915771484375,63.44107055664063,0.4003233611583709,0,person
71,77,1219.630126953125,192.49191284179688,59.78759765625,118.24273681640624,0.6871868371963501,0,person
71,79,281.1943664550781,102.19965362548828,32.06201171875,43.45195770263672,0.2932307720184326,0,person
71,46,660.2820434570312,385.8254699707031,57.2078857421875,86.66815185546875,0.3157369196414947,0,person
71,49,637.5316772460938,385.279296875,78.1622314453125,97.048095703125,0.3066483736038208,0,person
71,72,763.8302001953125,115.35366821289062,47.55322265625,117.84158325195312,0.6049050092697144,0,person
71,2,1033.11669921875,347.20233154296875,55.5556640625,149.69775390625,0.7155002355575562,0,person
71,87,359.791748046875,94.05670166015624,31.497314453125,53.77243041992188,0.2883986234664917,0,person
71,88,394.1170043945313,95.9919891357422,32.34674072265625,53.984375,0.2883778512477875,0,person
71,89,872.55517578125,195.57440185546875,32.38818359375,82.9561767578125,0.2578839659690857,0,person
71,90,613.474609375,331.51470947265625,53.44921875,122.553466796875,0.2530833184719085,0,person
76,26,333.90838623046875,232.87274169921875,49.2752685546875,132.8280029296875,0.6705348491668701,0,person
76,76,906.4840087890624,319.0169677734375,48.74853515625,159.2794189453125,0.6894239187240601,0,person
76,89,873.3201904296875,200.69219970703125,27.166015625,86.693115234375,0.4872107803821563,0,person
76,85,675.9871826171875,242.98190307617188,45.4375,125.4825439453125,0.7410365343093872,0,person
76,14,632.3282470703125,506.1206665039063,61.540283203125,88.8243408203125,0.6923552751541138,0,person
76,48,504.6956176757813,208.1515350341797,52.6416015625,114.84693908691406,0.8010666370391846,0,person
76,15,204.70086669921875,196.96514892578125,37.37274169921875,114.52227783203124,0.5648157596588135,0,person
76,84,372.8550415039063,184.6400146484375,43.4395751953125,124.571533203125,0.5983961224555969,0,person
76,77,1245.78564453125,184.451171875,33.76171875,128.2701416015625,0.6113048195838928,0,person
76,41,605.7477416992188,390.0885009765625,61.6546630859375,125.37823486328124,0.592446506023407,0,person
76,2,1050.078125,335.3603515625,51.65234375,147.12469482421875,0.7476023435592651,0,person
76,22,458.0859375,155.70654296875,55.12286376953125,96.99481201171876,0.6206645369529724,0,person
76,79,290.936767578125,95.57630920410156,33.8958740234375,47.274993896484375,0.3213459551334381,0,person
76,87,372.0501708984375,87.4846420288086,31.7568359375,57.04071807861328,0.3100941777229309,0,person
76,91,794.3492431640625,111.14697265625,36.403564453125,122.67510986328124,0.6353875398635864,0,person
81,26,334.61572265625,229.91456604003903,54.0106201171875,139.24681091308594,0.622504711151123,0,person
81,14,625.3978271484375,506.9049072265625,65.60107421875,87.1019287109375,0.8142115473747253,0,person
81,48,512.761474609375,208.8135223388672,44.1510009765625,112.76698303222656,0.7904443740844727,0,person
81,22,467.33837890625,157.11065673828125,45.2515869140625,95.42486572265624,0.5101560354232788,0,person
81,7,857.7334594726562,198.27056884765625,52.537841796875,93.86163330078124,0.5840291976928711,0,person
81,85,666.93701171875,239.4765625,50.808837890625,126.68798828125,0.6248544454574585,0,person
81,77,1233.9091796875,169.8810272216797,45.669921875,137.91310119628906,0.5059524774551392,0,person
81,76,903.7154541015624,312.6541748046875,72.94873046875,164.4300537109375,0.7535560131072998,0,person
81,31,576.0665283203125,398.5836181640625,50.423095703125,94.6038818359375,0.254537433385849,0,person
81,15,211.6883850097656,192.82049560546875,41.61276245117188,119.342041015625,0.59267258644104,0,person
81,84,383.9921875,190.52442932128903,47.47283935546875,123.33103942871094,0.53240966796875,0,person
81,2,1068.223876953125,328.13629150390625,49.39208984375,158.284423828125,0.760269045829773,0,person
81,79,300.16973876953125,89.4227523803711,36.4952392578125,48.80738067626953,0.3904040455818176,0,person
81,29,525.5701904296875,353.237548828125,62.516845703125,139.76708984375,0.4732394218444824,0,person
81,91,811.3074340820312,107.9202880859375,41.5350341796875,119.85650634765624,0.6255607008934021,0,person
81,92,553.68896484375,393.9547119140625,73.68017578125,142.25396728515625,0.4788368046283722,0,person
81,93,448.16900634765625,72.034912109375,52.22210693359375,69.84808349609375,0.2998766899108886,0,person
86,15,210.8383026123047,187.5622711181641,42.435943603515625,123.28709411621094,0.5318400859832764,0,person
86,22,470.4259643554688,160.89706420898438,44.6531982421875,91.78768920898438,0.5158036351203918,0,person
86,26,327.7119445800781,228.59397888183597,59.30340576171875,143.39186096191406,0.62718266248703,0,person
86,84,389.4357604980469,190.1538543701172,46.12890625,124.02748107910156,0.6462486982345581,0,person
86,79,301.9594116210937,85.24127197265625,36.264892578125,49.69305419921875,0.3401436507701874,0,person
86,2,1067.5518798828125,321.5208740234375,58.197265625,158.4197998046875,0.7280476093292236,0,person
86,14,617.532958984375,507.0628662109375,55.486083984375,87.24267578125,0.7823997735977173,0,person
86,77,1250.69677734375,170.2274627685547,28.88134765625,139.53797912597656,0.3469798266887665,0,person
86,85,640.22607421875,240.8482360839844,77.339111328125,130.0692138671875,0.7197830677032471,0,person
86,7,858.4315185546875,198.8358154296875,34.4815673828125,87.8118896484375,0.4788679778575897,0,person
86,92,547.7344360351562,402.88037109375,57.8385009765625,134.0347900390625,0.328241229057312,0,person
86,76,887.5648193359375,301.18017578125,74.4556884765625,163.2481689453125,0.7488420605659485,0,person
86,91,823.8367309570312,102.96121215820312,41.9619140625,118.9971923828125,0.617622971534729,0,person
86,48,502.74169921875,199.08448791503903,38.744384765625,120.81651306152344,0.6530011296272278,0,person
86,29,528.5523681640625,392.76556396484375,74.01171875,152.0716552734375,0.4914900660514831,0,person
86,1,455.3893432617188,367.76953125,89.6048583984375,129.9031982421875,0.7591302394866943,0,person
91,22,471.6741943359375,161.333740234375,44.678955078125,88.60366821289062,0.3273975551128387,0,person
91,26,323.4716186523437,229.82894897460935,62.46112060546875,147.3736572265625,0.6371768116950989,0,person
91,1,454.0921020507813,375.76171875,90.44708251953124,128.95654296875,0.8230528235435486,0,person
91,84,383.08197021484375,188.3884735107422,54.4200439453125,131.22523498535156,0.6353659629821777,0,person
91,79,299.2333374023437,82.02073669433594,36.7384033203125,55.283782958984375,0.3898802101612091,0,person
91,93,450.81292724609375,70.68001556396484,57.2662353515625,67.35095977783203,0.3384501934051513,0,person
91,2,1062.66162109375,312.3812255859375,59.1845703125,156.6719970703125,0.743634819984436,0,person
91,77,1241.231689453125,171.38027954101562,38.407958984375,138.46514892578125,0.5178262591362,0,person
91,91,829.4544677734375,101.579833984375,43.05322265625,124.43902587890624,0.5802019238471985,0,person
91,85,641.108154296875,239.1593017578125,52.6513671875,134.3306884765625,0.6746675372123718,0,person
91,29,531.890380859375,415.338623046875,57.9666748046875,135.4183349609375,0.6354920268058777,0,person
91,15,196.54444885253903,190.15223693847656,48.816741943359375,124.17161560058594,0.5895000696182251,0,person
91,48,478.9625854492188,196.0801696777344,61.88751220703125,127.2947998046875,0.7693088054656982,0,person
91,80,423.2000732421875,77.36576843261719,34.858154296875,59.201263427734375,0.3576061129570007,0,person
91,14,607.5867919921875,503.45123291015625,43.21826171875,89.612548828125,0.7219853401184082,0,person
91,76,875.5087890625,300.804443359375,55.185791015625,159.10150146484375,0.7510384321212769,0,person
91,94,835.2476196289062,191.2554931640625,42.2470703125,106.59149169921876,0.6026116013526917,0,person
91,95,569.8461303710938,85.3388900756836,31.990234375,60.40747833251953,0.3048722445964813,0,person
91,96,771.2067260742188,68.08882141113281,33.2681884765625,39.21339416503906,0.2639219462871551,0,person
91,97,296.1907043457031,157.01535034179688,30.86175537109375,53.8558349609375,0.2572674453258514,0,person
96,26,322.0648803710937,230.32379150390625,60.267333984375,150.169189453125,0.6435714960098267,0,person
96,95,571.383056640625,83.03681182861328,28.629150390625,60.38652801513672,0.2926794588565826,0,person
96,84,374.616943359375,188.21194458007807,59.1845703125,132.0045166015625,0.6518062353134155,0,person
96,2,1052.49267578125,305.2308349609375,72.7763671875,166.5240478515625,0.6984642148017883,0,person
96,1,442.5895385742188,375.1329345703125,90.7991943359375,138.940185546875,0.7645276188850403,0,person
